,owneraddress,tickLower,tickUpper,chainId,vammAddress,unrealizedPnl,realizedPnl,feesPaid,feesGained,depositedMargin,availableMargin,fixedTokenBalance,variableTokenBalance
0,0xfb40932271fc9db9dbf048e80697e2da4aa57250,-69060,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,12.970732922582672,-68.54156154788017451372665664940639269406,82.55178200000000000000000000000000000000,0E-38,1482.55596700000000000000000000000000000000,1400.00418500000000000000000000000000000000,0E-38,0E-38
1,0x997b86481ea10a414ac34acbcf1e3030274a618d,-69060,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,1.8779060096263236,-35.39494333757814825214141302423135464231,41.34904900000000000000000000000000000000,0E-38,5543.34962200000000000000000000000000000000,5502.00057300000000000000000000000000000000,0E-38,0E-38
2,0xecd02810db92ff027ea1b0850d46bda963676d74,-69060,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.014982306788403992,-4.82384807165800317243574041769507864028,4.47582300000000000000000000000000000000,0E-38,554.47607400000000000000000000000000000000,550.00025100000000000000000000000000000000,0E-38,0E-38
3,0xed33841f128347c1106c5c215e89532b02e160d5,-69060,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.0022004714514932415,-0.22914088311070648857474529850018264840,0.23221800000000000000000000000000000000,0E-38,4.05222000000000000000000000000000000000,3.82000200000000000000000000000000000000,0E-38,0E-38
4,0x27f4128205122af0ce0b87190d7986814969c494,-69060,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.0015173540197514124,-0.15225266479794081102495664926535768645,84.42297800000001000000000000000000000000,0E-38,100.88254100000000000000000000000000000000,16.45956299999999000000000000000000000000,0E-38,0E-38
5,0xfc258b128dd2839666530eb0611b5c00735a5aaa,-23040,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.0,0E-38,0E-38,0E-38,0.08380000000000000000000000000000000000,0.08380000000000000000000000000000000000,0E-38,0E-38
6,0x4fe503de4edf5ba376521e0555e65616ec3548fa,-69060,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.0,-0.06189980320338075182476898169482000000,182.31387400000000000000000000000000000000,0E-38,182.87745600000000000000000000000000000000,0.56358200000000000000000000000000000000,0E-38,0E-38
7,0xd925cbbc53f8d70a05eba2f7abf4eb35d95f5180,-13860,-10980,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.0,0.00000562741326663881839773517539870000,0E-38,0.01013000000000000000000000000000000000,650.00000000000000000000000000000000000000,650.01013000000000000000000000000000000000,0E-38,0E-38
8,0x2c6c59752bed9c8d1d1b8b3d0016f20f3e11aeb6,-10980,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.0,0E-38,0E-38,0E-38,0.01000000000000000000000000000000000000,0.01000000000000000000000000000000000000,0E-38,0E-38
9,0xd2fcae8fefcdeac60470f2bfcac81bc9059a6cf1,-23100,0,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.0,0E-38,0E-38,0E-38,0.00420000000000000000000000000000000000,0.00420000000000000000000000000000000000,0E-38,0E-38
10,0x5027b328022b83f5927bc6975202ce6d2e1b1326,-16080,24060,1,0x037c8d42972c3c058224a2e51b5cb9b504f75b77,0.0,0.00000101236912302271481280560034700000,0E-38,0.00328900000000000000000000000000000000,10.36666700000000000000000000000000000000,10.36995600000000000000000000000000000000,0E-38,0E-38
